id,pattern,entry,exit,market_filter,pyramid,period,start,end,initial_cash,ending_equity,total_return_pct,cagr_pct,max_drawdown_pct,closed_trades,win_rate_pct,profit_factor,average_win_pct,average_loss_pct,mean_net_r,mean_holding_sessions,average_exposure_pct,fees_and_fixed_charges
three_or_two_smaller__close_volume_next_open__weekly_sma10__m0__a0,three_or_two_smaller,close_volume_next_open,weekly_sma10,False,False,development,2016-01-01,2020-12-31,100000,100099.48874065706,0.09948874065706104,0.019892557860812232,1.0191879401419301,2,50.0,1.2038417744664929,6.766262341604163,-4.919814927865184,0.09248526984340977,52.0,0.7827753179401381,96.02195494865788
three_or_two_smaller__close_volume_next_open__weekly_sma10__m0__a0,three_or_two_smaller,close_volume_next_open,weekly_sma10,False,False,validation,2021-01-01,2023-12-29,100000,102242.7606308068,2.242760630806817,0.7446243971487965,2.886970037350778,6,16.666666666666668,2.4271467827164543,72.0329383612729,-5.8837335273331846,0.7701382112129983,47.166666666666664,2.5873570927968657,228.9592529057442
three_or_two_smaller__close_volume_next_open__weekly_sma10__m0__a0,three_or_two_smaller,close_volume_next_open,weekly_sma10,False,False,later,2024-01-01,2026-09-23,100000,98604.41824236751,-1.3955817576324914,-0.5140622797650485,1.3955817576324914,3,0.0,0.0,,-6.507642433910749,-1.0000000000000009,3.0,0.054734331368399405,123.42171749081024
three_or_two_smaller__close_volume_next_open__weekly_sma10__m0__a0,three_or_two_smaller,close_volume_next_open,weekly_sma10,False,False,later_stress,2024-01-01,2026-09-23,100000,98562.03588554593,-1.43796411445406,-0.5297456873610273,1.43796411445406,3,0.0,0.0,,-7.1482809340430284,-1.000000000000001,3.0,0.05283437563774201,238.24151033633055
three_or_two_smaller__close_volume_next_open__weekly_sma10__m0__a0,three_or_two_smaller,close_volume_next_open,weekly_sma10,False,False,full,2016-01-01,2026-09-23,100000,100930.09647145226,0.9300964714522575,0.08634343447060377,3.952146392674072,11,18.181818181818183,1.267906458042694,39.39960035143853,-5.983599599917115,0.16416361881498273,36.0,1.1018937439402523,449.1697911462042
three_or_two_smaller__close_volume_next_open__weekly_sma10__m0__a0,three_or_two_smaller,close_volume_next_open,weekly_sma10,False,False,full_stress,2016-01-01,2026-09-23,100000,99885.17270797204,-0.1148272920279525,-0.010710188676976706,3.79620139691067,11,18.181818181818183,0.9680662302515554,38.42041084360484,-6.678735507595448,0.053634796540731756,36.0,0.9515054908953399,851.7597233464564
three_or_two_smaller__close_volume_next_open__weekly_sma10__m0__a1,three_or_two_smaller,close_volume_next_open,weekly_sma10,False,True,development,2016-01-01,2020-12-31,100000,100099.48874065706,0.09948874065706104,0.019892557860812232,1.0191879401419301,2,50.0,1.2038417744664929,6.766262341604163,-4.919814927865184,0.09248526984340977,52.0,0.7827753179401381,96.02195494865788
three_or_two_smaller__close_volume_next_open__weekly_sma10__m0__a1,three_or_two_smaller,close_volume_next_open,weekly_sma10,False,True,validation,2021-01-01,2023-12-29,100000,102242.7606308068,2.242760630806817,0.7446243971487965,2.886970037350778,6,16.666666666666668,2.4271467827164543,72.0329383612729,-5.8837335273331846,0.7701382112129983,47.166666666666664,2.5873570927968657,228.9592529057442
three_or_two_smaller__close_volume_next_open__weekly_sma10__m0__a1,three_or_two_smaller,close_volume_next_open,weekly_sma10,False,True,later,2024-01-01,2026-09-23,100000,98604.41824236751,-1.3955817576324914,-0.5140622797650485,1.3955817576324914,3,0.0,0.0,,-6.507642433910749,-1.0000000000000009,3.0,0.054734331368399405,123.42171749081024
three_or_two_smaller__close_volume_next_open__weekly_sma10__m0__a1,three_or_two_smaller,close_volume_next_open,weekly_sma10,False,True,later_stress,2024-01-01,2026-09-23,100000,98562.03588554593,-1.43796411445406,-0.5297456873610273,1.43796411445406,3,0.0,0.0,,-7.1482809340430284,-1.000000000000001,3.0,0.05283437563774201,238.24151033633055
three_or_two_smaller__close_volume_next_open__weekly_sma10__m0__a1,three_or_two_smaller,close_volume_next_open,weekly_sma10,False,True,full,2016-01-01,2026-09-23,100000,100930.09647145226,0.9300964714522575,0.08634343447060377,3.952146392674072,11,18.181818181818183,1.267906458042694,39.39960035143853,-5.983599599917115,0.16416361881498273,36.0,1.1018937439402523,449.1697911462042
three_or_two_smaller__close_volume_next_open__weekly_sma10__m0__a1,three_or_two_smaller,close_volume_next_open,weekly_sma10,False,True,full_stress,2016-01-01,2026-09-23,100000,99885.17270797204,-0.1148272920279525,-0.010710188676976706,3.79620139691067,11,18.181818181818183,0.9680662302515554,38.42041084360484,-6.678735507595448,0.053634796540731756,36.0,0.9515054908953399,851.7597233464564
three_or_two_smaller__close_volume_next_open__weekly_sma10__m1__a0,three_or_two_smaller,close_volume_next_open,weekly_sma10,True,False,development,2016-01-01,2020-12-31,100000,100099.48874065706,0.09948874065706104,0.019892557860812232,1.0191879401419301,2,50.0,1.2038417744664929,6.766262341604163,-4.919814927865184,0.09248526984340977,52.0,0.7827753179401381,96.02195494865788
three_or_two_smaller__close_volume_next_open__weekly_sma10__m1__a0,three_or_two_smaller,close_volume_next_open,weekly_sma10,True,False,validation,2021-01-01,2023-12-29,100000,102242.7606308068,2.242760630806817,0.7446243971487965,2.886970037350778,6,16.666666666666668,2.4271467827164543,72.0329383612729,-5.8837335273331846,0.7701382112129983,47.166666666666664,2.5873570927968657,228.9592529057442
three_or_two_smaller__close_volume_next_open__weekly_sma10__m1__a0,three_or_two_smaller,close_volume_next_open,weekly_sma10,True,False,later,2024-01-01,2026-09-23,100000,98604.41824236751,-1.3955817576324914,-0.5140622797650485,1.3955817576324914,3,0.0,0.0,,-6.507642433910749,-1.0000000000000009,3.0,0.054734331368399405,123.42171749081024
three_or_two_smaller__close_volume_next_open__weekly_sma10__m1__a0,three_or_two_smaller,close_volume_next_open,weekly_sma10,True,False,later_stress,2024-01-01,2026-09-23,100000,98562.03588554593,-1.43796411445406,-0.5297456873610273,1.43796411445406,3,0.0,0.0,,-7.1482809340430284,-1.000000000000001,3.0,0.05283437563774201,238.24151033633055
three_or_two_smaller__close_volume_next_open__weekly_sma10__m1__a0,three_or_two_smaller,close_volume_next_open,weekly_sma10,True,False,full,2016-01-01,2026-09-23,100000,100930.09647145226,0.9300964714522575,0.08634343447060377,3.952146392674072,11,18.181818181818183,1.267906458042694,39.39960035143853,-5.983599599917115,0.16416361881498273,36.0,1.1018937439402523,449.1697911462042
three_or_two_smaller__close_volume_next_open__weekly_sma10__m1__a0,three_or_two_smaller,close_volume_next_open,weekly_sma10,True,False,full_stress,2016-01-01,2026-09-23,100000,99885.17270797204,-0.1148272920279525,-0.010710188676976706,3.79620139691067,11,18.181818181818183,0.9680662302515554,38.42041084360484,-6.678735507595448,0.053634796540731756,36.0,0.9515054908953399,851.7597233464564
three_or_two_smaller__close_volume_next_open__weekly_sma10__m1__a1,three_or_two_smaller,close_volume_next_open,weekly_sma10,True,True,development,2016-01-01,2020-12-31,100000,100099.48874065706,0.09948874065706104,0.019892557860812232,1.0191879401419301,2,50.0,1.2038417744664929,6.766262341604163,-4.919814927865184,0.09248526984340977,52.0,0.7827753179401381,96.02195494865788
three_or_two_smaller__close_volume_next_open__weekly_sma10__m1__a1,three_or_two_smaller,close_volume_next_open,weekly_sma10,True,True,validation,2021-01-01,2023-12-29,100000,102242.7606308068,2.242760630806817,0.7446243971487965,2.886970037350778,6,16.666666666666668,2.4271467827164543,72.0329383612729,-5.8837335273331846,0.7701382112129983,47.166666666666664,2.5873570927968657,228.9592529057442
three_or_two_smaller__close_volume_next_open__weekly_sma10__m1__a1,three_or_two_smaller,close_volume_next_open,weekly_sma10,True,True,later,2024-01-01,2026-09-23,100000,98604.41824236751,-1.3955817576324914,-0.5140622797650485,1.3955817576324914,3,0.0,0.0,,-6.507642433910749,-1.0000000000000009,3.0,0.054734331368399405,123.42171749081024
three_or_two_smaller__close_volume_next_open__weekly_sma10__m1__a1,three_or_two_smaller,close_volume_next_open,weekly_sma10,True,True,later_stress,2024-01-01,2026-09-23,100000,98562.03588554593,-1.43796411445406,-0.5297456873610273,1.43796411445406,3,0.0,0.0,,-7.1482809340430284,-1.000000000000001,3.0,0.05283437563774201,238.24151033633055
three_or_two_smaller__close_volume_next_open__weekly_sma10__m1__a1,three_or_two_smaller,close_volume_next_open,weekly_sma10,True,True,full,2016-01-01,2026-09-23,100000,100930.09647145226,0.9300964714522575,0.08634343447060377,3.952146392674072,11,18.181818181818183,1.267906458042694,39.39960035143853,-5.983599599917115,0.16416361881498273,36.0,1.1018937439402523,449.1697911462042
three_or_two_smaller__close_volume_next_open__weekly_sma10__m1__a1,three_or_two_smaller,close_volume_next_open,weekly_sma10,True,True,full_stress,2016-01-01,2026-09-23,100000,99885.17270797204,-0.1148272920279525,-0.010710188676976706,3.79620139691067,11,18.181818181818183,0.9680662302515554,38.42041084360484,-6.678735507595448,0.053634796540731756,36.0,0.9515054908953399,851.7597233464564
three_or_two_smaller__close_volume_next_open__target_3r__m0__a0,three_or_two_smaller,close_volume_next_open,target_3r,False,False,development,2016-01-01,2020-12-31,100000,100798.09237548102,0.7980923754810298,0.1591331419172226,1.0121957296315154,2,50.0,2.6352058025038794,14.81132667269395,-4.919814927865184,0.7969483648973399,55.0,0.8259498230234757,97.07143462040145
three_or_two_smaller__close_volume_next_open__target_3r__m0__a0,three_or_two_smaller,close_volume_next_open,target_3r,False,False,validation,2021-01-01,2023-12-29,100000,98919.64076942901,-1.080359230570993,-0.3626633481412789,2.9491498168408015,6,16.666666666666668,0.5469762739265771,24.634090693209473,-8.346155175262203,-0.3861320277358124,34.166666666666664,1.6813682881532463,222.2833841479483
three_or_two_smaller__close_volume_next_open__target_3r__m0__a0,three_or_two_smaller,close_volume_next_open,target_3r,False,False,later,2024-01-01,2026-09-23,100000,98604.41824236751,-1.3955817576324914,-0.5140622797650485,1.3955817576324914,3,0.0,0.0,,-6.507642433910749,-1.0000000000000009,3.0,0.054734331368399405,123.42171749081024
three_or_two_smaller__close_volume_next_open__target_3r__m0__a0,three_or_two_smaller,close_volume_next_open,target_3r,False,False,later_stress,2024-01-01,2026-09-23,100000,98562.03588554593,-1.43796411445406,-0.5297456873610273,1.43796411445406,3,0.0,0.0,,-7.1482809340430284,-1.000000000000001,3.0,0.05283437563774201,238.24151033633055
three_or_two_smaller__close_volume_next_open__target_3r__m0__a0,three_or_two_smaller,close_volume_next_open,target_3r,False,False,full,2016-01-01,2026-09-23,100000,98284.31634091433,-1.715683659085665,-0.16120006071974613,4.321647361150727,11,18.181818181818183,0.6015837573843716,19.722708682951712,-7.349564725160103,-0.33844503969274525,29.454545454545453,0.8731187556915209,444.1565167909867
three_or_two_smaller__close_volume_next_open__target_3r__m0__a0,three_or_two_smaller,close_volume_next_open,target_3r,False,False,full_stress,2016-01-01,2026-09-23,100000,97783.96730253978,-2.216032697460224,-0.20869184558170994,4.186716978747629,11,18.181818181818183,0.48813328547639406,18.87167145125977,-8.02938899666095,-0.401453798175916,29.454545454545453,0.7737185696386426,844.1490373147669
three_or_two_smaller__close_volume_next_open__target_3r__m0__a1,three_or_two_smaller,close_volume_next_open,target_3r,False,True,development,2016-01-01,2020-12-31,100000,100798.09237548102,0.7980923754810298,0.1591331419172226,1.0121957296315154,2,50.0,2.6352058025038794,14.81132667269395,-4.919814927865184,0.7969483648973399,55.0,0.8259498230234757,97.07143462040145
three_or_two_smaller__close_volume_next_open__target_3r__m0__a1,three_or_two_smaller,close_volume_next_open,target_3r,False,True,validation,2021-01-01,2023-12-29,100000,98919.64076942901,-1.080359230570993,-0.3626633481412789,2.9491498168408015,6,16.666666666666668,0.5469762739265771,24.634090693209473,-8.346155175262203,-0.3861320277358124,34.166666666666664,1.6813682881532463,222.2833841479483
three_or_two_smaller__close_volume_next_open__target_3r__m0__a1,three_or_two_smaller,close_volume_next_open,target_3r,False,True,later,2024-01-01,2026-09-23,100000,98604.41824236751,-1.3955817576324914,-0.5140622797650485,1.3955817576324914,3,0.0,0.0,,-6.507642433910749,-1.0000000000000009,3.0,0.054734331368399405,123.42171749081024
three_or_two_smaller__close_volume_next_open__target_3r__m0__a1,three_or_two_smaller,close_volume_next_open,target_3r,False,True,later_stress,2024-01-01,2026-09-23,100000,98562.03588554593,-1.43796411445406,-0.5297456873610273,1.43796411445406,3,0.0,0.0,,-7.1482809340430284,-1.000000000000001,3.0,0.05283437563774201,238.24151033633055
three_or_two_smaller__close_volume_next_open__target_3r__m0__a1,three_or_two_smaller,close_volume_next_open,target_3r,False,True,full,2016-01-01,2026-09-23,100000,98284.31634091433,-1.715683659085665,-0.16120006071974613,4.321647361150727,11,18.181818181818183,0.6015837573843716,19.722708682951712,-7.349564725160103,-0.33844503969274525,29.454545454545453,0.8731187556915209,444.1565167909867
three_or_two_smaller__close_volume_next_open__target_3r__m0__a1,three_or_two_smaller,close_volume_next_open,target_3r,False,True,full_stress,2016-01-01,2026-09-23,100000,97783.96730253978,-2.216032697460224,-0.20869184558170994,4.186716978747629,11,18.181818181818183,0.48813328547639406,18.87167145125977,-8.02938899666095,-0.401453798175916,29.454545454545453,0.7737185696386426,844.1490373147669
three_or_two_smaller__close_volume_next_open__target_3r__m1__a0,three_or_two_smaller,close_volume_next_open,target_3r,True,False,development,2016-01-01,2020-12-31,100000,100798.09237548102,0.7980923754810298,0.1591331419172226,1.0121957296315154,2,50.0,2.6352058025038794,14.81132667269395,-4.919814927865184,0.7969483648973399,55.0,0.8259498230234757,97.07143462040145
three_or_two_smaller__close_volume_next_open__target_3r__m1__a0,three_or_two_smaller,close_volume_next_open,target_3r,True,False,validation,2021-01-01,2023-12-29,100000,98919.64076942901,-1.080359230570993,-0.3626633481412789,2.9491498168408015,6,16.666666666666668,0.5469762739265771,24.634090693209473,-8.346155175262203,-0.3861320277358124,34.166666666666664,1.6813682881532463,222.2833841479483
three_or_two_smaller__close_volume_next_open__target_3r__m1__a0,three_or_two_smaller,close_volume_next_open,target_3r,True,False,later,2024-01-01,2026-09-23,100000,98604.41824236751,-1.3955817576324914,-0.5140622797650485,1.3955817576324914,3,0.0,0.0,,-6.507642433910749,-1.0000000000000009,3.0,0.054734331368399405,123.42171749081024
three_or_two_smaller__close_volume_next_open__target_3r__m1__a0,three_or_two_smaller,close_volume_next_open,target_3r,True,False,later_stress,2024-01-01,2026-09-23,100000,98562.03588554593,-1.43796411445406,-0.5297456873610273,1.43796411445406,3,0.0,0.0,,-7.1482809340430284,-1.000000000000001,3.0,0.05283437563774201,238.24151033633055
three_or_two_smaller__close_volume_next_open__target_3r__m1__a0,three_or_two_smaller,close_volume_next_open,target_3r,True,False,full,2016-01-01,2026-09-23,100000,98284.31634091433,-1.715683659085665,-0.16120006071974613,4.321647361150727,11,18.181818181818183,0.6015837573843716,19.722708682951712,-7.349564725160103,-0.33844503969274525,29.454545454545453,0.8731187556915209,444.1565167909867
three_or_two_smaller__close_volume_next_open__target_3r__m1__a0,three_or_two_smaller,close_volume_next_open,target_3r,True,False,full_stress,2016-01-01,2026-09-23,100000,97783.96730253978,-2.216032697460224,-0.20869184558170994,4.186716978747629,11,18.181818181818183,0.48813328547639406,18.87167145125977,-8.02938899666095,-0.401453798175916,29.454545454545453,0.7737185696386426,844.1490373147669
three_or_two_smaller__close_volume_next_open__target_3r__m1__a1,three_or_two_smaller,close_volume_next_open,target_3r,True,True,development,2016-01-01,2020-12-31,100000,100798.09237548102,0.7980923754810298,0.1591331419172226,1.0121957296315154,2,50.0,2.6352058025038794,14.81132667269395,-4.919814927865184,0.7969483648973399,55.0,0.8259498230234757,97.07143462040145
three_or_two_smaller__close_volume_next_open__target_3r__m1__a1,three_or_two_smaller,close_volume_next_open,target_3r,True,True,validation,2021-01-01,2023-12-29,100000,98919.64076942901,-1.080359230570993,-0.3626633481412789,2.9491498168408015,6,16.666666666666668,0.5469762739265771,24.634090693209473,-8.346155175262203,-0.3861320277358124,34.166666666666664,1.6813682881532463,222.2833841479483
three_or_two_smaller__close_volume_next_open__target_3r__m1__a1,three_or_two_smaller,close_volume_next_open,target_3r,True,True,later,2024-01-01,2026-09-23,100000,98604.41824236751,-1.3955817576324914,-0.5140622797650485,1.3955817576324914,3,0.0,0.0,,-6.507642433910749,-1.0000000000000009,3.0,0.054734331368399405,123.42171749081024
three_or_two_smaller__close_volume_next_open__target_3r__m1__a1,three_or_two_smaller,close_volume_next_open,target_3r,True,True,later_stress,2024-01-01,2026-09-23,100000,98562.03588554593,-1.43796411445406,-0.5297456873610273,1.43796411445406,3,0.0,0.0,,-7.1482809340430284,-1.000000000000001,3.0,0.05283437563774201,238.24151033633055
three_or_two_smaller__close_volume_next_open__target_3r__m1__a1,three_or_two_smaller,close_volume_next_open,target_3r,True,True,full,2016-01-01,2026-09-23,100000,98284.31634091433,-1.715683659085665,-0.16120006071974613,4.321647361150727,11,18.181818181818183,0.6015837573843716,19.722708682951712,-7.349564725160103,-0.33844503969274525,29.454545454545453,0.8731187556915209,444.1565167909867
three_or_two_smaller__close_volume_next_open__target_3r__m1__a1,three_or_two_smaller,close_volume_next_open,target_3r,True,True,full_stress,2016-01-01,2026-09-23,100000,97783.96730253978,-2.216032697460224,-0.20869184558170994,4.186716978747629,11,18.181818181818183,0.48813328547639406,18.87167145125977,-8.02938899666095,-0.401453798175916,29.454545454545453,0.7737185696386426,844.1490373147669
